Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
1,300.2,327.8148148,1678,30.5,142
0,303.3,338.5555556,1827,24.2,132
2,298.9,327.4444444,1567,34.5,204
2,300.6,326.7037037,1312,45.2,73
1,297.7,325.5925926,1477,38.3,60
1,298.8,324.1111111,1490,33.6,71
2,300.1,327.4444444,1501,38.0,157
1,296.2,317.4444444,1516,39.1,138
1,303.2,338.5555556,1601,35.3,148
1,298.8,324.8518519,1402,37.9,2
2,301.9,332.2592593,2305,16.1,42
2,301.1,331.5185185,1583,40.7,2
1,299.6,331.5185185,1922,23.3,205
1,297.5,323.0,1440,35.9,13
2,299.8,325.5925926,1456,39.4,209
1,301.7,330.7777778,1377,43.1,183
2,300.9,331.8888889,1790,26.2,191
1,300.2,334.1111111,1433,37.9,36
1,299.3,324.8518519,1376,60.3,163
1,300.9,329.2962963,2090,17.8,133
1,299.2,323.3703704,1438,46.6,63
1,297.5,323.7407407,1793,26.7,70
2,303.8,338.5555556,1684,29.3,167
1,302.8,331.1481481,1470,41.1,205
2,297.5,323.0,1685,28.1,15
1,301.4,330.4074074,1301,51.2,112
2,301.4,330.7777778,1217,60.6,103
1,298.0,320.4074074,1479,42.5,47
1,298.8,323.7407407,1501,35.0,55
1,298.8,324.8518519,1527,32.4,189
1,297.1,321.8888889,1584,36.8,215
0,298.8,325.962963,1425,53.9,135
2,296.7,320.4074074,1597,32.1,114
0,302.0,332.2592593,1679,29.0,222
2,295.8,315.2222222,1235,76.2,89
1,299.9,327.0740741,2008,20.4,165
1,300.4,335.5925926,1272,59.2,198
1,299.1,323.0,1693,31.6,65
0,303.4,337.4444444,1522,42.1,62
1,298.6,328.1851852,1544,30.2,113
2,300.1,330.4074074,1556,38.1,92
2,304.0,340.7777778,1500,40.6,124
1,299.1,323.3703704,1676,31.0,69
2,301.4,331.5185185,1639,29.8,127
1,298.3,323.7407407,1570,34.8,175
2,299.0,330.037037,1540,38.1,182
1,298.8,325.5925926,1368,50.8,115
1,296.7,320.7777778,1382,47.5,37
1,297.4,322.2592593,1419,50.0,52
1,298.4,327.0740741,1545,36.6,117
2,298.3,320.4074074,1439,43.8,111
1,302.4,334.1111111,1831,26.9,121
2,297.8,327.8148148,1700,31.3,200
1,298.4,321.8888889,1395,44.0,92
2,301.4,333.3703704,1541,36.3,28
1,299.1,331.5185185,1309,51.1,188
1,300.2,330.037037,1514,38.7,48
2,298.1,324.8518519,1353,46.2,173
1,297.5,323.7407407,1513,39.7,32
1,303.1,337.8148148,1407,41.2,107
2,298.8,325.2222222,1592,38.2,169
1,302.7,337.4444444,1346,61.2,170
2,302.2,333.3703704,1561,34.9,106
0,301.2,331.5185185,1656,26.2,64
1,297.4,323.7407407,1678,32.3,180
2,297.6,322.6296296,1538,40.2,0
1,299.5,326.3333333,1442,46.2,5
2,299.5,331.8888889,1507,40.2,156
2,298.5,322.6296296,1440,43.6,5
2,301.8,327.0740741,1732,30.1,220
2,299.5,325.2222222,1701,28.6,98
2,297.0,321.8888889,1363,45.3,196
1,299.6,329.6666667,1469,47.0,15
1,303.0,338.5555556,1451,42.1,125
2,300.7,330.7777778,1863,22.2,111
1,299.0,330.4074074,1365,49.1,226
0,297.3,324.1111111,1438,46.2,16
1,298.1,321.5185185,1697,31.0,164
2,301.7,330.7777778,1625,35.9,121
1,296.8,321.5185185,1536,40.4,217
1,301.5,330.7777778,1372,44.0,203
2,297.8,325.2222222,1434,43.3,96
1,300.5,327.8148148,1580,42.8,196
2,298.3,325.2222222,1505,41.3,93
2,298.9,328.1851852,1363,50.6,115
2,299.3,330.7777778,1404,47.5,12
1,297.4,323.0,1531,41.5,213
1,299.5,331.8888889,1374,48.3,154
2,297.0,320.4074074,1261,51.1,130
1,297.8,318.5555556,1498,38.1,188
2,300.5,328.1851852,1508,37.8,150
1,302.7,337.8148148,1423,51.9,60
2,302.6,335.2222222,1430,51.7,32
2,300.2,328.9259259,1664,30.7,179
2,304.1,341.1481481,1494,39.0,49
1,297.6,324.1111111,1476,39.0,44
1,300.0,329.6666667,1760,26.9,193
1,302.7,337.8148148,1477,46.3,251
1,302.8,337.8148148,1529,36.8,237
1,298.2,324.4814815,1540,34.8,32
1,299.3,323.0,1406,47.4,3
2,296.7,319.2962963,1533,32.5,182
2,298.6,327.0740741,1566,38.1,89
2,297.3,323.0,1599,32.9,58
2,297.6,323.3703704,1466,39.7,34
1,301.5,331.5185185,1568,33.1,38
2,301.0,331.5185185,1493,48.1,145
0,299.9,333.3703704,1364,49.6,50
2,299.0,328.9259259,2049,19.5,111
1,301.0,332.6296296,1804,25.8,174
1,297.1,322.2592593,1347,50.8,49
1,300.8,334.1111111,1536,40.9,22
2,302.9,337.4444444,1339,52.1,145
1,300.0,325.2222222,2174,16.9,112
1,300.2,326.7037037,1981,21.4,44
1,301.3,328.9259259,1344,54.8,186
1,299.7,326.3333333,1417,54.6,131
2,301.6,331.1481481,1924,23.6,181
2,297.6,323.3703704,1848,23.7,37
2,301.3,328.9259259,1593,30.8,210
1,300.5,330.7777778,1564,38.2,199
1,298.8,328.1851852,1557,37.2,139
1,298.8,324.1111111,1450,43.4,66
2,301.5,331.1481481,1492,43.0,100
1,298.2,321.8888889,1532,42.5,154
2,298.0,324.8518519,1339,51.4,68
1,303.6,335.2222222,1491,39.8,92
1,297.1,323.0,1693,29.5,100
1,297.1,320.7777778,1477,36.6,177
1,301.7,331.5185185,1493,51.1,87
1,298.9,329.2962963,1602,38.2,58
2,298.3,323.7407407,1589,37.1,137
0,303.3,338.5555556,1692,29.0,125
1,297.7,324.4814815,1354,50.2,103
2,300.7,329.2962963,1483,40.2,162
1,303.9,340.7777778,1499,37.4,7
1,298.7,328.1851852,1354,53.3,212
1,298.9,329.2962963,1341,54.5,51
2,297.5,323.0,1505,37.2,215
0,298.2,322.6296296,1824,24.2,49
1,301.9,327.8148148,1424,42.8,140
2,297.3,324.1111111,1451,43.8,24
1,299.3,323.7407407,1422,48.9,83
2,303.4,338.9259259,1576,49.9,28
2,300.7,335.962963,1366,55.1,36
0,302.2,334.8518519,1594,36.8,82
1,301.9,332.2592593,1486,40.3,6
1,299.0,330.4074074,1512,38.8,109
0,301.2,337.8148148,1395,47.8,90
0,302.2,333.7407407,1758,26.4,4
2,298.9,325.2222222,1924,22.6,193
2,297.5,326.7037037,1831,26.6,105
1,296.9,321.5185185,1521,34.5,84
2,300.1,326.7037037,1349,56.2,127
1,297.4,322.6296296,1854,21.8,24
1,297.4,323.0,1525,38.7,62
1,299.1,329.2962963,1894,24.2,22
1,301.0,332.2592593,1492,44.6,15
1,298.8,327.8148148,1424,49.6,129
1,301.8,328.9259259,1493,40.3,185
1,302.1,333.3703704,1369,50.8,164
1,297.2,323.7407407,1917,24.1,54
2,295.6,314.8518519,1584,33.6,81
0,300.2,334.4814815,1426,44.3,73
0,298.3,323.7407407,1432,49.5,91
1,298.8,328.9259259,1403,45.6,185
2,302.1,333.0,1605,37.6,171
1,298.2,321.1481481,1429,49.4,141
2,299.5,325.962963,1497,40.9,169
1,302.2,332.6296296,1463,46.8,150
1,298.3,324.8518519,1695,30.7,174
1,297.5,323.0,1747,31.0,45
1,297.7,323.0,1510,38.6,72
1,301.0,332.6296296,1399,58.0,190
2,303.7,338.9259259,1469,48.5,147
2,303.3,338.5555556,1482,44.4,73
1,300.5,327.4444444,1465,41.6,217
1,299.5,325.5925926,1357,47.3,106
1,297.3,322.6296296,1268,60.6,119
2,300.9,333.7407407,1603,31.8,190
1,302.3,333.7407407,1652,32.8,108
1,300.0,330.4074074,1333,49.1,131
2,300.7,332.2592593,1486,38.9,106
1,302.4,333.0,1484,45.9,169
2,299.9,327.4444444,1364,44.4,20
2,302.1,332.6296296,1351,60.3,207
1,297.1,323.7407407,1442,37.1,59
0,300.4,328.5555556,1513,38.7,76
1,302.2,332.6296296,1832,23.2,70
1,298.3,323.7407407,1447,38.1,146
2,301.6,331.1481481,1309,65.8,75
1,298.9,329.2962963,1401,44.4,76
1,303.4,339.6666667,1389,54.1,109
1,299.3,325.2222222,1786,23.5,100
2,300.8,327.8148148,1519,39.7,16
1,297.1,323.0,1726,28.4,202
2,297.3,322.6296296,1301,39.6,5
1,301.2,331.8888889,1479,38.2,139
2,299.5,326.3333333,1902,24.0,151
2,298.3,327.0740741,1560,36.9,131
2,300.3,328.5555556,1494,38.5,33
1,301.5,330.4074074,1629,34.1,151
1,302.4,329.6666667,1346,62.4,106
2,297.1,321.8888889,1506,37.7,210
1,298.0,322.2592593,1514,37.9,9
1,297.5,323.0,1511,42.8,209
1,297.8,325.2222222,1403,64.2,0
2,301.8,331.5185185,1429,47.9,53
1,300.2,325.962963,1431,51.3,57
2,296.7,320.7777778,1537,36.3,233
2,298.9,329.6666667,1603,36.1,126
1,297.8,325.962963,1683,30.9,163
1,296.9,321.5185185,1658,41.0,74
1,299.0,323.3703704,1886,23.0,198
1,302.6,337.0740741,1695,27.1,32
2,300.7,331.1481481,1407,42.4,218
1,303.9,341.5185185,1442,48.5,174
1,300.1,325.962963,1427,37.6,73
2,300.4,326.3333333,1411,41.6,160
2,300.6,326.7037037,1452,39.4,78
0,297.6,323.0,1703,31.4,205
1,302.6,332.2592593,1331,52.0,154
1,300.6,330.4074074,1608,39.2,221
1,302.2,329.2962963,1458,45.1,15
1,299.7,327.4444444,1321,53.4,166
2,298.7,329.2962963,1644,34.1,46
0,297.2,321.5185185,1435,43.0,202
1,298.5,325.5925926,1474,41.3,189
1,304.1,341.1481481,1470,39.9,70
2,302.3,329.2962963,1731,33.4,112
0,298.3,327.0740741,1427,54.3,89
1,301.3,331.1481481,1376,47.6,45
1,299.9,327.4444444,1254,61.3,124
1,301.6,331.1481481,1418,43.9,129
1,300.4,328.9259259,1769,26.1,38
2,303.9,340.037037,1620,36.6,80
2,299.9,330.4074074,1820,26.6,175
2,302.1,331.8888889,1409,41.3,39
1,299.9,326.3333333,1620,31.1,196
2,298.9,331.5185185,1638,33.6,218
1,298.3,326.7037037,1546,36.1,94
1,301.9,330.037037,1972,21.3,67
1,298.6,328.9259259,1517,41.2,64
0,298.8,328.5555556,1439,45.2,40
0,299.0,328.9259259,1569,34.3,132
1,301.4,330.4074074,1559,39.4,199
1,298.8,325.5925926,1477,42.4,158
2,303.0,333.0,1490,43.0,108
1,298.6,327.8148148,1627,33.4,99
1,303.1,338.5555556,1548,36.4,150
2,297.6,318.1851852,1471,44.9,14
0,302.7,336.3333333,1484,41.5,65
1,297.6,323.0,1626,32.4,130
2,301.0,331.1481481,1698,27.3,14
1,300.7,327.0740741,1541,37.2,48
2,298.5,321.5185185,1713,25.8,154
1,298.5,327.8148148,2617,12.1,102
1,302.1,330.7777778,1559,36.0,124
0,303.8,339.6666667,1570,35.8,147
2,297.2,321.1481481,1632,37.5,156
2,296.9,323.0,1450,46.9,186
1,297.2,322.6296296,1656,30.3,124
2,297.8,320.7777778,1310,57.9,70
1,297.4,326.7037037,1620,35.4,51
2,300.9,336.7037037,1617,31.0,148
2,302.6,329.6666667,2676,10.8,84
1,302.6,337.4444444,1554,42.0,58
1,301.7,332.6296296,1546,43.0,23
1,299.8,330.4074074,1698,28.3,103
1,297.4,322.6296296,1493,41.2,43
1,300.7,327.0740741,1467,44.3,55
1,297.9,323.3703704,1305,47.2,155
1,298.0,322.2592593,1459,42.1,146
0,300.0,327.8148148,1529,42.4,107
1,302.7,336.3333333,1501,37.0,77
2,298.8,327.4444444,1693,33.3,170
1,297.5,323.3703704,1722,30.4,178
0,302.3,331.8888889,1438,43.8,119
1,295.7,314.8518519,1464,46.2,92
1,302.2,333.0,1394,53.7,140
1,300.9,330.7777778,1565,35.9,81
1,301.3,329.2962963,1355,53.6,193
2,298.4,327.0740741,1344,45.3,122
1,303.7,339.2962963,1523,40.7,59
2,302.4,335.962963,1439,36.6,212
2,302.5,336.3333333,1521,40.2,174
0,298.2,323.0,1385,42.2,98
1,302.4,335.5925926,1416,46.1,202
2,298.7,327.0740741,1394,46.0,113
2,299.6,326.7037037,1283,62.1,83
1,297.9,325.5925926,1457,44.4,28
1,297.4,325.2222222,1570,37.9,154
1,297.4,321.1481481,1606,33.4,176
1,299.1,329.6666667,1496,45.0,104
1,301.1,329.2962963,1489,45.8,42
1,300.0,325.962963,1759,27.9,5
0,298.6,326.7037037,1439,47.1,149
0,296.9,322.6296296,1474,39.2,177
0,300.2,327.4444444,1442,49.2,61
1,300.6,335.962963,1463,38.2,41
1,301.4,331.5185185,1616,36.5,121
1,302.7,337.8148148,1954,24.8,13
2,302.3,335.2222222,1640,31.5,199
2,303.7,339.6666667,1406,41.9,48
1,301.4,331.1481481,2137,18.0,99
2,304.2,342.2592593,1512,33.4,146
0,303.1,333.7407407,2056,19.7,167
1,302.1,334.1111111,1889,22.7,194
2,300.5,334.4814815,1378,48.2,82
1,297.7,318.1851852,1715,30.2,0
1,298.3,321.5185185,1451,47.1,196
2,299.2,323.3703704,1594,35.8,160
1,301.1,329.6666667,1455,55.3,9
1,298.3,324.8518519,1270,52.7,44
1,302.1,331.5185185,1325,45.1,208
1,301.2,332.2592593,1597,37.9,164
2,297.0,321.1481481,1882,24.2,97
1,299.0,330.4074074,1452,46.2,168
1,300.7,335.2222222,1395,43.7,215
1,298.9,329.2962963,1394,42.7,179
1,302.8,338.1851852,1462,43.4,68
1,298.9,325.2222222,1410,65.7,191
2,299.5,332.2592593,1378,48.7,119
1,299.7,325.5925926,1483,41.1,208
2,298.9,330.7777778,1525,38.5,27
2,298.3,323.0,1486,44.2,196
1,301.3,330.4074074,1414,51.4,199
1,300.9,336.3333333,1500,44.2,188
1,297.0,321.1481481,1595,31.7,170
1,300.0,325.5925926,1431,45.4,90
0,300.6,328.1851852,1541,36.2,166
1,303.6,335.5925926,1614,33.2,155
2,297.2,322.2592593,1678,28.1,133
2,299.3,325.962963,1334,46.3,31
2,300.5,336.3333333,1263,60.8,146
1,298.3,322.6296296,1444,43.8,176
1,303.9,339.6666667,1526,42.5,194
1,302.2,334.8518519,1416,54.1,48
1,301.9,332.2592593,1616,34.5,46
1,297.4,323.7407407,1459,41.3,196
1,301.9,330.4074074,1518,34.1,155
1,300.6,328.9259259,1505,35.9,95
1,302.9,337.0740741,1605,33.9,86
1,303.8,340.4074074,1458,42.2,25
2,302.4,333.0,1721,30.1,210
2,299.8,326.7037037,1423,42.9,124
0,297.4,325.2222222,1468,41.4,156
0,298.8,329.6666667,1663,30.4,209
1,302.0,331.8888889,1454,36.6,0
1,299.4,330.7777778,1372,46.3,173
0,298.6,322.2592593,1555,36.8,36
2,300.8,331.5185185,1483,40.8,28
2,296.8,321.8888889,1843,24.2,212
2,301.8,333.7407407,1624,31.6,145
2,302.0,332.2592593,1352,55.5,59
1,297.3,322.6296296,1309,61.5,56
1,300.6,331.5185185,1397,53.7,80
1,301.0,331.5185185,1300,57.2,174
0,298.5,325.2222222,1531,30.8,212
0,297.5,323.3703704,1671,28.0,158
0,298.9,323.0,1632,31.8,17
1,304.3,342.2592593,1409,56.0,19
1,297.3,324.1111111,1619,31.6,129
2,298.4,325.2222222,1544,38.8,97
1,300.9,330.037037,1446,44.5,135
1,299.8,327.0740741,1590,28.5,23
1,297.1,320.7777778,1636,30.3,90
1,301.0,331.8888889,1975,19.7,17
1,296.2,318.9259259,1475,37.0,44
2,304.1,342.2592593,1441,43.7,131
1,298.1,324.8518519,1351,52.4,102
2,303.1,338.1851852,1667,30.0,160
1,299.3,323.7407407,1433,37.7,42
0,300.0,329.2962963,1714,28.7,55
2,301.7,331.1481481,1417,45.2,185
1,296.8,321.5185185,1510,39.4,29
1,301.3,331.8888889,1381,47.9,33
1,297.3,323.3703704,1503,43.3,90
1,301.3,331.1481481,1510,38.5,47
1,297.9,327.0740741,1390,47.9,127
2,302.2,332.2592593,1302,53.4,58
1,302.2,331.5185185,1769,24.9,91
1,302.1,330.7777778,1389,49.6,169
2,298.5,324.1111111,1367,47.3,47
1,296.6,319.2962963,1504,45.8,58
2,301.9,332.2592593,1573,38.9,209
2,301.9,332.6296296,1384,47.4,121
2,298.8,328.5555556,1495,35.2,214
1,301.2,335.2222222,1433,49.3,206
1,302.5,334.4814815,1521,44.1,37
1,298.7,327.4444444,1442,55.6,194
1,300.9,330.4074074,1445,41.7,180
2,303.5,337.8148148,1606,30.1,98
1,301.2,331.5185185,1676,32.4,98
1,300.0,334.4814815,1666,32.0,128
2,297.9,319.2962963,1610,34.6,219
1,301.3,331.1481481,1576,30.4,92
1,298.3,328.9259259,1442,43.9,110
0,299.5,325.962963,1872,22.6,162
2,299.4,328.9259259,1512,43.2,47
2,299.6,325.962963,1867,23.4,225
2,299.8,333.3703704,1745,26.3,150
2,297.4,324.8518519,1348,59.1,201
1,300.3,326.7037037,1470,33.5,148
1,301.9,330.4074074,1376,54.9,126
1,301.0,330.4074074,2204,16.6,175
1,298.9,328.1851852,1396,49.0,13
1,302.2,334.1111111,1987,19.9,200
0,297.9,325.5925926,1435,44.7,8
1,300.4,336.3333333,1366,43.0,117
1,297.9,325.2222222,1532,37.6,47
1,301.9,330.4074074,1708,24.8,17
1,297.1,321.8888889,1446,36.6,227
1,297.5,324.4814815,1502,45.9,150
2,302.0,331.1481481,1535,38.6,34
2,303.4,335.962963,1510,42.2,36
1,299.5,326.3333333,1523,41.5,181
1,298.2,321.1481481,1785,23.4,181
1,300.7,332.6296296,1462,41.9,126
1,301.2,333.0,1550,39.7,20
0,302.5,330.4074074,1422,41.9,156
1,300.3,325.962963,1587,31.4,43
0,302.4,333.0,1578,32.3,196
0,299.9,327.4444444,1410,51.2,98
2,299.8,333.7407407,1517,41.2,105
2,298.9,329.2962963,1469,53.2,189
2,299.0,331.1481481,1587,34.2,141
2,299.8,331.1481481,1574,31.8,113
1,301.7,329.6666667,1435,48.1,12
2,301.7,332.6296296,1505,44.0,187
0,301.5,331.5185185,1394,46.7,130
2,296.8,319.6666667,1516,36.7,135
2,299.1,324.1111111,2008,20.3,178
2,302.8,337.4444444,1416,42.7,241
2,298.2,320.7777778,1578,34.5,127
1,299.4,325.5925926,1432,45.4,137
2,298.0,320.037037,1508,41.8,89
0,300.1,326.3333333,1448,45.8,163
1,302.2,331.1481481,1334,53.2,159
1,302.8,331.8888889,1516,39.5,23
2,303.9,340.4074074,1437,48.3,110
1,300.6,335.962963,1413,41.3,43
1,299.0,324.4814815,1310,50.7,112
1,298.2,322.6296296,1304,49.8,45
0,298.3,325.2222222,1823,25.9,181
1,300.2,335.2222222,1493,48.3,167
2,300.2,328.1851852,1394,47.4,21
1,298.9,328.9259259,1791,27.6,166
1,303.8,339.6666667,1573,34.6,14
1,297.0,320.7777778,1583,37.2,189
1,297.1,321.1481481,1342,49.1,179
2,298.1,324.8518519,1417,39.2,65
0,297.2,321.1481481,1450,37.2,151
2,300.5,335.962963,1370,44.8,20
2,297.6,323.7407407,1389,49.0,34
1,298.0,324.4814815,1581,36.1,73
2,298.2,325.2222222,1694,28.0,5
1,302.6,335.962963,1448,49.5,72
1,299.4,325.962963,1552,37.4,37
1,300.9,332.2592593,1228,66.4,109
1,297.5,323.3703704,1597,36.4,112
2,300.1,334.8518519,1433,51.4,76
2,299.6,325.962963,1393,47.7,28
2,301.1,337.8148148,1809,25.1,126
1,299.2,323.0,1393,48.4,35
1,297.9,325.5925926,1504,43.0,4
2,301.8,332.2592593,1346,44.6,142
1,299.3,325.2222222,1473,46.3,146
2,298.2,326.3333333,2056,18.7,144
1,300.3,327.4444444,1597,31.8,73
1,303.3,335.5925926,1842,24.5,67
2,298.8,328.1851852,1477,46.7,59
1,298.3,322.2592593,1472,44.3,71
2,303.7,336.3333333,2663,11.4,71
1,300.3,330.037037,1629,34.1,52
2,300.7,332.6296296,1418,49.3,106
1,299.2,330.037037,1507,41.3,158
2,301.6,331.1481481,1599,36.1,208
2,299.6,331.8888889,1427,50.4,98
0,300.3,334.8518519,1427,56.2,8
0,301.9,333.3703704,1474,41.8,18
1,298.0,320.7777778,1266,60.5,81
2,297.4,326.7037037,1539,42.2,134
2,302.6,332.6296296,1542,39.7,141
1,296.9,321.1481481,1367,47.1,204
2,298.2,322.6296296,1639,33.3,191
1,301.1,333.3703704,1555,35.3,172
2,298.9,328.5555556,1357,54.5,121
2,301.3,333.0,1834,25.4,22
1,303.4,339.2962963,1513,35.8,92
1,303.7,340.037037,1753,29.0,42
1,300.7,336.7037037,1395,41.9,157
2,297.6,323.7407407,1509,39.7,166
1,297.9,321.5185185,1501,36.7,4
1,300.3,330.037037,2158,16.8,32
1,297.8,323.0,1622,38.3,134
2,298.9,328.1851852,1392,43.1,218
2,300.7,333.7407407,1562,37.1,58
2,302.2,331.8888889,1356,48.3,36
2,302.9,332.6296296,1556,36.5,44
1,301.7,328.5555556,1607,37.7,93
1,300.5,326.3333333,1417,51.5,231
1,302.4,335.5925926,1508,45.7,108
1,300.6,328.9259259,1658,34.7,88
1,298.7,329.6666667,1404,50.3,54
2,302.4,330.037037,1375,52.5,161
0,298.8,329.2962963,1483,45.4,192
1,302.3,335.2222222,2170,18.2,91
2,297.4,325.5925926,1582,35.9,180
1,300.1,334.1111111,1604,35.0,191
2,299.3,331.5185185,1440,45.5,146
2,300.9,331.5185185,1485,41.0,181
1,300.3,335.5925926,2004,19.6,12
1,299.5,328.9259259,1594,35.1,54
1,297.1,321.1481481,1507,38.3,170
1,302.9,337.8148148,1698,33.8,202
1,298.9,329.2962963,1495,42.9,175
1,302.6,337.0740741,1377,45.5,54
2,297.4,323.7407407,1604,32.8,85
1,304.0,340.037037,2354,15.0,117
1,298.5,327.4444444,1861,26.9,130
2,301.0,332.2592593,1910,21.9,37
1,298.9,328.9259259,1633,31.2,76
0,299.2,331.8888889,1761,30.4,180
1,303.6,339.2962963,1701,30.8,12
2,298.7,325.962963,1437,45.7,195
1,297.5,324.8518519,1729,28.1,189
1,301.6,332.2592593,1632,31.6,189
2,297.7,324.8518519,1573,35.1,9
2,300.2,334.8518519,1465,41.4,78
2,297.8,326.7037037,1226,58.7,129
2,298.2,324.1111111,1269,60.9,163
1,298.2,321.8888889,1618,34.7,39
1,300.2,328.1851852,1353,59.4,26
1,298.6,325.2222222,1469,46.0,4
1,301.4,330.4074074,1471,37.5,193
1,296.9,321.8888889,1741,28.8,60
2,300.2,327.8148148,1413,43.0,137
0,297.2,323.0,2182,17.3,119
1,298.5,323.7407407,1522,36.9,53
1,300.2,325.962963,1430,43.4,24
1,303.6,338.1851852,1710,31.4,180
1,300.1,334.4814815,1549,34.7,189
2,300.7,335.2222222,1532,40.0,0
1,298.9,324.8518519,1830,24.9,35
1,301.8,333.3703704,1334,52.3,68
2,297.4,322.6296296,1444,44.0,18
1,299.2,330.037037,1440,47.0,21
1,299.1,331.1481481,1796,26.0,90
1,297.9,320.037037,1298,52.7,132
1,300.6,326.7037037,1552,36.4,113
2,297.6,327.0740741,1709,32.2,65
2,302.1,333.3703704,1616,35.1,57
2,296.3,318.5555556,1286,51.1,177
0,301.2,332.2592593,1798,22.3,59
1,302.1,331.8888889,1596,37.1,43
1,303.0,337.4444444,1480,41.4,125
2,299.1,323.7407407,1441,36.2,169
2,299.3,324.8518519,1767,24.8,196
1,303.6,338.9259259,1637,32.9,19
1,298.7,328.1851852,1394,40.3,11
1,297.4,323.0,1371,57.4,52
1,300.7,331.8888889,1754,27.7,84
1,302.6,330.4074074,1514,42.7,75
2,297.4,324.1111111,1481,48.0,117
1,300.1,325.962963,1441,42.9,148
1,300.0,334.4814815,1812,28.3,94
1,297.5,323.7407407,1546,33.8,139
1,299.3,331.8888889,1391,46.9,21
1,299.7,332.2592593,1491,40.1,195
1,299.3,331.1481481,1443,45.7,97
0,297.5,326.3333333,1459,49.7,201
1,302.4,333.0,1652,33.9,139
2,299.2,324.4814815,1314,52.5,193
1,302.6,332.6296296,1520,42.8,148
2,301.3,330.4074074,1635,32.5,110
2,298.4,322.2592593,1463,37.6,188
2,299.6,329.2962963,1646,29.6,73
1,297.6,325.5925926,1394,50.0,62
1,302.6,330.4074074,1365,66.8,80
1,302.5,335.962963,1354,49.4,117
0,298.4,321.1481481,1948,21.4,136
1,300.5,328.1851852,1445,43.9,164
0,298.4,322.6296296,1458,42.9,15
2,300.7,331.8888889,1486,41.2,71
2,303.0,333.0,1526,37.3,176
0,300.7,327.8148148,1623,32.7,0
0,298.5,326.7037037,2011,21.0,59
1,303.6,335.5925926,1222,66.8,148
1,300.6,327.0740741,1437,40.0,55
2,300.5,327.8148148,1389,43.3,9
1,299.8,333.0,1452,47.3,188
1,297.0,320.037037,1513,42.4,124
1,298.4,326.3333333,1512,35.8,18
1,302.2,334.8518519,1383,44.3,72
1,299.8,327.8148148,1624,34.2,96
1,300.7,331.5185185,1416,40.4,214
1,299.3,324.1111111,1393,54.2,80
1,300.5,328.5555556,1423,47.9,114
1,302.4,335.962963,1452,43.1,137
1,300.9,336.7037037,1359,51.7,146
2,303.9,341.1481481,1567,35.0,168
1,301.6,329.2962963,1694,26.3,14
1,300.2,335.2222222,1553,41.3,44
2,297.6,323.7407407,1595,36.9,25
1,300.8,331.5185185,1461,42.8,173
2,299.9,327.4444444,1489,41.7,56
2,302.0,331.5185185,2157,17.8,17
1,297.4,323.3703704,1501,44.9,20
1,299.6,325.2222222,1413,48.5,153
1,298.8,324.8518519,1852,25.0,57
1,298.3,324.4814815,1767,27.3,168
2,301.4,330.7777778,1563,39.9,83
1,299.8,325.962963,1479,44.4,214
1,301.3,332.2592593,1760,23.9,76
2,303.2,334.1111111,2102,19.0,5
1,300.7,329.6666667,1493,35.9,10
2,299.0,328.9259259,1337,57.4,146
1,301.2,328.9259259,1618,37.6,32
1,300.5,334.4814815,1499,37.6,73
0,300.4,335.962963,1438,46.7,41
1,301.0,332.6296296,1582,37.5,176
2,298.2,324.8518519,1592,35.2,142
2,301.6,330.4074074,1455,39.0,118
1,298.7,328.1851852,1546,40.9,109
1,300.5,334.8518519,1447,45.4,204
1,299.4,323.7407407,1492,40.5,181
2,298.5,321.5185185,1461,51.9,157
2,298.5,327.8148148,1552,34.0,205
2,300.9,331.8888889,1402,48.1,22
1,297.6,324.1111111,1552,42.3,27
2,297.7,322.2592593,1720,25.6,174
1,298.7,327.8148148,1881,21.7,29
1,304.0,341.1481481,1294,54.6,102
1,298.3,325.5925926,1904,20.3,140
1,302.2,333.3703704,1381,49.4,207
2,301.1,333.3703704,1384,49.4,48
2,303.4,339.2962963,1622,35.1,107
1,298.1,323.3703704,1665,29.6,20
2,299.2,324.4814815,1503,37.4,109
0,303.8,338.5555556,1811,24.9,183
1,297.6,322.6296296,1523,39.5,137
1,302.2,331.8888889,1744,29.7,16
1,301.0,333.7407407,1472,35.3,73
2,295.3,313.3703704,1589,36.2,184
1,297.7,322.2592593,1334,53.0,156
0,300.2,330.4074074,1501,42.9,212
2,300.9,336.3333333,1375,56.1,182
1,301.3,333.0,1303,49.2,212
1,302.3,329.2962963,1388,49.9,48
2,303.6,337.4444444,1915,22.3,116
1,298.2,326.7037037,1443,45.4,187
2,302.7,337.8148148,1422,44.5,49
1,300.6,336.3333333,1481,40.9,132
0,297.0,321.8888889,1410,47.6,79
1,302.2,332.6296296,1555,34.2,185
1,303.3,338.1851852,1968,20.6,130
1,302.3,332.2592593,2034,19.7,190
1,298.0,320.4074074,1606,30.8,17
2,299.9,325.962963,1683,30.5,13
0,299.8,327.0740741,1420,46.7,136
1,300.5,334.1111111,1466,41.8,112
1,299.5,329.2962963,1585,35.2,50
2,299.7,333.0,1649,32.7,185
2,300.5,333.7407407,1507,43.4,41
1,299.7,326.3333333,1779,25.5,129
1,298.9,329.2962963,1510,38.0,52
2,303.8,340.037037,1789,23.5,215
2,301.2,334.4814815,1498,49.5,3
1,300.6,334.4814815,1419,38.6,31
